[INFO] Calibrating Motors...
[INFO] Calibrated
yaw, 0.7, pitch, 0.4, roll, -0.7, Hz, 99.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1001, m2_comm, 998, m3_comm, 995, m4_comm, 1001

yaw, 0.7, pitch, 0.4, roll, -0.7, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1002

yaw, 0.8, pitch, 0.4, roll, -0.7, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1002

yaw, 0.8, pitch, 0.4, roll, -0.8, Hz, 99.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 0.8, pitch, 0.4, roll, -0.8, Hz, 100.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1001, m2_comm, 998, m3_comm, 996, m4_comm, 1002

yaw, 0.8, pitch, 0.4, roll, -0.8, Hz, 100.2, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1002

yaw, 0.8, pitch, 0.4, roll, -0.8, Hz, 100.0, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 0.8, pitch, 0.4, roll, -0.8, Hz, 100.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1002

yaw, 0.8, pitch, 0.4, roll, -0.8, Hz, 100.0, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 0.8, pitch, 0.4, roll, -0.8, Hz, 99.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1001, m2_comm, 998, m3_comm, 993, m4_comm, 1004

yaw, 0.8, pitch, 0.5, roll, -0.8, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 0.8, pitch, 0.5, roll, -0.9, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 0.8, pitch, 0.5, roll, -0.9, Hz, 99.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1001, m2_comm, 998, m3_comm, 993, m4_comm, 1004

yaw, 0.9, pitch, 0.5, roll, -0.9, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1001, m2_comm, 998, m3_comm, 995, m4_comm, 1001

yaw, 0.9, pitch, 0.5, roll, -0.9, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 0.9, pitch, 0.5, roll, -0.9, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 0.9, pitch, 0.5, roll, -0.9, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1002

yaw, 0.9, pitch, 0.5, roll, -0.9, Hz, 104.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 0.9, pitch, 0.5, roll, -0.9, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 0.9, pitch, 0.5, roll, -0.9, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 0.9, pitch, 0.5, roll, -0.9, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1002

yaw, 0.9, pitch, 0.5, roll, -1.0, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 0.9, pitch, 0.5, roll, -1.0, Hz, 100.1, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1002

yaw, 1.0, pitch, 0.5, roll, -1.0, Hz, 100.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.0, pitch, 0.5, roll, -1.0, Hz, 100.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 1.0, pitch, 0.5, roll, -1.0, Hz, 99.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.0, pitch, 0.5, roll, -1.0, Hz, 95.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1002

yaw, 1.0, pitch, 0.5, roll, -1.0, Hz, 104.9, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.0, pitch, 0.5, roll, -1.0, Hz, 99.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1002

yaw, 1.0, pitch, 0.5, roll, -1.0, Hz, 99.9, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1002

yaw, 1.0, pitch, 0.5, roll, -1.0, Hz, 99.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.0, pitch, 0.5, roll, -1.1, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1002

yaw, 1.0, pitch, 0.5, roll, -1.1, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.0, pitch, 0.5, roll, -1.1, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.1, pitch, 0.5, roll, -1.1, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1001

yaw, 1.1, pitch, 0.6, roll, -1.1, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.1, pitch, 0.6, roll, -1.1, Hz, 99.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.1, pitch, 0.6, roll, -1.1, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 996, m4_comm, 1001

yaw, 1.1, pitch, 0.6, roll, -1.1, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.1, pitch, 0.6, roll, -1.1, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1002

yaw, 1.1, pitch, 0.6, roll, -1.1, Hz, 104.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.1, pitch, 0.6, roll, -1.1, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1002

yaw, 1.1, pitch, 0.6, roll, -1.2, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.1, pitch, 0.6, roll, -1.2, Hz, 99.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1002

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 99.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1003, m2_comm, 996, m3_comm, 995, m4_comm, 1002

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 100.1, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.2, pitch, 0.6, roll, -1.2, Hz, 100.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.2, pitch, 0.6, roll, -1.3, Hz, 100.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.2, pitch, 0.6, roll, -1.3, Hz, 100.2, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1003, m2_comm, 996, m3_comm, 993, m4_comm, 1004

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 100.0, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 99.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1004

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 99.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1003, m2_comm, 996, m3_comm, 993, m4_comm, 1003

yaw, 1.3, pitch, 0.6, roll, -1.3, Hz, 104.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.3, Hz, 99.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 993, m4_comm, 1003

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1003, m2_comm, 996, m3_comm, 993, m4_comm, 1003

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1003, m2_comm, 996, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1002, m2_comm, 997, m3_comm, 995, m4_comm, 1001

yaw, 1.4, pitch, 0.7, roll, -1.4, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 1003, m2_comm, 996, m3_comm, 993, m4_comm, 1004

